ulasan,processed_text
"Masih sering dapat driver yang jauh dari lokasi dan buat menunggu lama juga tidak jelas...sering driver cancel karna kejauhan sama lokasi orderan,sering di abaikan/di diamkan saja... Konsumen kan pakai aplikasi,karna mau cepat dan simple...ini malah ribet... Tlp bantuan ke CS nya juga ribet dan juga pakai pulsa... Apakah tidak terfikir untuk yg ngekost/saat tanggung bulan blm isi pulsa... Lebih baik tlp/chat CS yg menggunakan kuota/data saja.... (Hanya saran) Tolong di perbaiki lagi...GOOD","['driver', 'lokasi', 'tunggu', 'jelassering', 'driver', 'cancel', 'karna', 'jauh', 'lokasi', 'orderansering', 'abaikandi', 'diam', 'konsumen', 'pakai', 'aplikasikarna', 'cepat', 'simpleini', 'ribet', 'tlp', 'bantu', 'cs', 'nya', 'ribet', 'pakai', 'pulsa', 'terfikir', 'yg', 'ngekostsaat', 'tanggung', 'blm', 'isi', 'pulsa', 'tlpchat', 'cs', 'yg', 'kuotadata', 'saran', 'tolong', 'baik', 'lagigood']"
"-voucher hilang sebelum masa berlaku habis -go food ada label free-ongkir, saat masukan pesanan ke keranjang masih gratis, saat sudah klik pesan tiba2 muncul ongkir. -tampilan sekarang tidak user-friendly, too many content sampai ada berita, fokus saja agar pengguna mudah menemukan fitur2 yg dibutuhkan dan relevan. Orang2 buka gojek untuk layanan pengantaran, pemesanan makanan dan sejenisnya, bukan untuk baca berita atau gosip. fokus saja.","['voucher', 'hilang', 'laku', 'habis', 'go', 'food', 'label', 'freeongkir', 'masuk', 'pesan', 'keranjang', 'gratis', 'klik', 'pesan', 'muncul', 'ongkir', 'tampil', 'userfriendly', 'too', 'many', 'content', 'berita', 'fokus', 'guna', 'mudah', 'temu', 'fitur', 'yg', 'butuh', 'relevan', 'orang', 'buka', 'gojek', 'layan', 'antar', 'mesan', 'makan', 'jenis', 'baca', 'berita', 'gosip', 'fokus']"
"Tolong di perbaiki, 1 bulan lalu aplikasi gojek saya baik² saja, skrng saya ketika ingin pesan go food, go ride, go car, go send, lokasi selalu tidak terdeteksi, dan ketika di klik pilih lewat peta aplikasi selalu keluar sendiri, dan ketika klik promo, diskon, langganan, katanya server padat perayap/ada sedikit masalah/gambar jadi abu², padahal semua izin yang di minta saya setujui seperti layanan lokasi, koneksi dll, saya coba pakai wifi/data pun sama saja, di install ulang pun sama saja","['tolong', 'baik', 'aplikasi', 'gojek', 'baik', 'skrng', 'pesan', 'go', 'food', 'go', 'ride', 'go', 'car', 'go', 'send', 'lokasi', 'deteksi', 'klik', 'pilih', 'peta', 'aplikasi', 'klik', 'promo', 'diskon', 'langgan', 'server', 'padat', 'perayapada', 'masalahgambar', 'abu', 'izin', 'tuju', 'layan', 'lokasi', 'koneksi', 'dll', 'coba', 'pakai', 'wifidata', 'install', 'ulang']"
"Dari duli suka bgt sama app ini, tapi makin kesini bukannya ada peningkatan malah penurunan. Kayak pesen belom di klik fix, malah otomatis terpesan. Padahal titiknya salah dan di buat tidak bisa di batalkan endingnya saya adu cekcok sama driver dan drive minta uang tambahan. Bad app 👎","['duli', 'suka', 'bgt', 'app', 'kesini', 'tingkat', 'turun', 'kayak', 'sen', 'bom', 'klik', 'fix', 'otomatis', 'pes', 'titik', 'salah', 'batal', 'endingnya', 'adu', 'cekcok', 'driver', 'drive', 'uang', 'tambah', 'bad', 'app', '']"
"Di appsnya gk bisa estimasi biaya perjalanan kalo kita gk lagi di lokasinya. Pilihan tujuan juga gk jalan kalo maps gk nyala, sedangkan kalo maps nyala. Pilihan penjemputan gk bisa dipilih dari tempat yg jauh dari lokasi yg sekarang. Mungkin memang menghindari penipuan, tapi gk nyaman juga","['appsnya', 'gk', 'estimasi', 'biaya', 'jalan', 'kalo', 'gk', 'lokasi', 'pilih', 'tuju', 'gk', 'jalan', 'kalo', 'maps', 'gk', 'nyala', 'kalo', 'maps', 'nyala', 'pilih', 'jemput', 'gk', 'pilih', 'yg', 'lokasi', 'yg', 'hindar', 'tipu', 'gk', 'nyaman']"
"mbok yo kalo bikin iklan di apk lain tu kasih tanda x nya sebesar sendal zaman megalitikum lah kimak, ini semut aja gabisa nge kliknya bangsul. pokonya gue gak peduli. meski bintang 1 gue gak ngaruh, yg penting EMOSI GUE TERSALURKAAAAANNNNNNNNN!!!","['mbok', 'yo', 'kalo', 'bikin', 'iklan', 'apk', 'tu', 'kasih', 'tanda', 'x', 'nya', 'sendal', 'zaman', 'megalitikum', 'kimak', 'semut', 'aja', 'gabisa', 'nge', 'klik', 'bangsul', 'poko', 'gue', 'gak', 'peduli', 'bintang', 'gue', 'gak', 'ngaruh', 'yg', 'emosi', 'gue', 'tersalurkaaaaannnnnnnnn']"
"Tidak berubah, bahkan lebih buruk setelah update. Good job! 👌🏻 Waktu pemesanan tidak real-time dengan driver, update lokasi driver tidak real-time, penempatan lokasi map sering terlempar di area yg jauh dengan aslinya, aplikasi sering crash/force close, kalo bilang masalah jaringan kenapa aplikasi lain (game atau streaming) bisa lancar? Habis akuisisi kok malah blunder, aneh 🤦🏻‍♂️","['ubah', 'buruk', 'update', 'good', 'job', '', 'mesan', 'realtime', 'driver', 'update', 'lokasi', 'driver', 'realtime', 'tempat', 'lokasi', 'map', 'lempar', 'area', 'yg', 'asli', 'aplikasi', 'crashforce', 'close', 'kalo', 'bilang', 'jaring', 'aplikasi', 'game', 'streaming', 'lancar', 'habis', 'akuisisi', 'blunder', 'aneh', '']"
"Aplikasinya ngelag kalo abis lama ngga di buka. Hp samsung A20S ram 3. Tiap buka gojek, aplikasi stuck ngga bisa di apa2in, ngga ada tanda2 loading apa pun, di pencet2 ngga bisa, akhirnya ada tulisan ""aplikasi tidak merespon"", harus di paksa berhenti dulu terus buka lagi baru lanjay. Nanti pas mau make lagi pasti ngelag lagi.","['aplikasi', 'ngelag', 'kalo', 'abis', 'ngga', 'buka', 'hp', 'samsung', 'as', 'ram', 'buka', 'gojek', 'aplikasi', 'stuck', 'ngga', 'apain', 'ngga', 'tanda', 'loading', 'pencet', 'ngga', 'tulis', 'aplikasi', 'merespon', 'paksa', 'henti', 'buka', 'lanjay', 'pas', 'make', 'ngelag']"
"Saya adalah driver, sekaligus customer gojek, Aplikasinya sudah lengkap, cuma tolong dong perbaiki fitur pesannya, kadang ada bunyi, kadang tidak ada bunyi kalau ada pesan dari driver/customer, tolong diperbaiki bunyinya kalau ada notifikasi ya, dan tolong dikasih waktu beberapa lama untuk bisa menghubungi driver, via telphon setelah pesanan selesai karena mungkin ada barang/pesanan yg kurang, sedangkan kalau lewat chat kadang tidak dibaca driver, maksudnya biar kami tidak putus komunikasi, ty.","['driver', 'customer', 'gojek', 'aplikasi', 'lengkap', 'tolong', 'baik', 'fitur', 'pesan', 'kadang', 'bunyi', 'kadang', 'bunyi', 'pesan', 'drivercustomer', 'tolong', 'baik', 'bunyi', 'notifikasi', 'ya', 'tolong', 'kasih', 'hubung', 'driver', 'via', 'telphon', 'pesan', 'selesai', 'barangpesanan', 'yg', 'chat', 'kadang', 'baca', 'driver', 'maksud', 'biar', 'putus', 'komunikasi', 'ty']"
"Sangat sangat sangat tidak memuaskan! Awalnya sangat membantu tapi sekarang sangat tidak membantu. Saya sampai uninstal dan download lagi karena saya pikir eror. Tapi ternyata memang aplikasi ini di hp saya tidak bisa di pake! Karena setiap kali saya mencoba untuk memilih tujuan pasti muncul tulisan ""tidak tertera pada peta"". Untuk order makanan pun tidak bisa, terus gimana coba?! Tolong perbaiki aplikasi ini seperti semula!","['muas', 'bantu', 'bantu', 'uninstal', 'download', 'pikir', 'eror', 'aplikasi', 'hp', 'pake', 'kali', 'coba', 'pilih', 'tuju', 'muncul', 'tulis', 'tera', 'peta', 'order', 'makan', 'gimana', 'coba', 'tolong', 'baik', 'aplikasi']"
sekarang sangat2 kecewa dgn rute perjalanan nya... contoh nya : ketika kita di simpang empat.. mestinya sudah sampai saat kita belok kanan.. tapi ini.. belok ke kiri dulu.. terus muter.. baru sampai ke tempat tujuan.. jdi ini kan merugikan customer... selain harga nya mahal karna jauh... perjalanan juga menjadi lama,"['kecewa', 'dgn', 'rute', 'jalan', 'nya', 'contoh', 'nya', 'simpang', 'mesti', 'belok', 'kanan', 'belok', 'kiri', 'muter', 'tuju', 'jdi', 'rugi', 'customer', 'harga', 'nya', 'mahal', 'karna', 'jalan']"
"Aplikasi ini terbaik dibandingkan competitor, paling sat set. Tapi gak juga pake gojek hemat dikasih motor2 tua yang kurang layak pakai donk. Gak masalah pakai supra, pitung asal terawat dan safety. Terus untuk go send, jeda datang e kurang sat set, lebih lama. Padahal posisi dekat. Untuk go food, tulisan di menu cuma ayam teriyaki datang2 komplit pakai nasi, kirain lauk aja tanpa nasi.","['aplikasi', 'baik', 'banding', 'competitor', 'sat', 'set', 'gak', 'pake', 'gojek', 'hemat', 'kasih', 'motor', 'tua', 'layak', 'pakai', 'donk', 'gak', 'pakai', 'supra', 'pitung', 'awat', 'safety', 'go', 'send', 'jeda', 'e', 'sat', 'set', 'posisi', 'go', 'food', 'tulis', 'menu', 'ayam', 'teriyaki', 'komplit', 'pakai', 'nasi', 'kirain', 'lauk', 'aja', 'nasi']"
"Tidak pernah mendapatkan voucher/tidak bisa redeem/apply promo/voucher apapun. Idk why. Setiap redeem code promo pasti gak bisa. Sistemnya masa bisa random gt yg dpt. Aneh pilih2! Mengecewakan, percuma report berulang kali hanya dijawab itu2 aja (jawaban template)👎 Sama sekali tidak menyelesaikan masalah👎👎👎👎👎","['vouchertidak', 'redeemapply', 'promovoucher', 'apa', 'idk', 'why', 'redeem', 'code', 'promo', 'gak', 'sistem', 'random', 'gt', 'yg', 'dpt', 'aneh', 'pilih', 'kecewa', 'report', 'ulang', 'kali', 'aja', 'template', 'selesai', 'masalah']"
"Cukup nyaman, apalagi kalau selalu update rute. Sehingga jarak tempuh bisa lebih singkat dan lebih cepat sampai dikantor. Saat ini rute lebih panjang dan berputar-putar padahal ada rute yang lebih pendek dan aksesnya mudah.","['nyaman', 'update', 'rute', 'jarak', 'tempuh', 'singkat', 'cepat', 'kantor', 'rute', 'berputarputar', 'rute', 'pendek', 'akses', 'mudah']"
"Go Transit belom mateng kok dirilis. Gua tap out di stasiun palangnya kagak mau muter, tulisan di layar ""SUDAH TAP OUT"", padahal QRCODE masih ada dan berlaku, giliran yg ke-10 kalinya gw coba scan malah ilang tuh QR. Trs customer mesti ngaso gitu di stasiun?","['go', 'transit', 'bom', 'mateng', 'rilis', 'gua', 'tap', 'out', 'stasiun', 'palang', 'kagak', 'muter', 'tulis', 'layar', 'tap', 'out', 'qrcode', 'laku', 'gilir', 'yg', 'kali', 'gw', 'coba', 'scan', 'ilang', 'tuh', 'qr', 'trs', 'customer', 'mesti', 'ngaso', 'gitu', 'stasiun']"
"Pemilihan drivernya jelek banget, saat jalan 2 jalur, selalu dapat yg di seberang jalan, itu driver berbelok hingga sampai menjemput sangat jauh. Harusnya ada option dong om, posisi jalan arah mana, bukan hanya terdekat. Saat sudah diperbaiki, saya balikin ke bintang 5","['pilih', 'drivernya', 'jelek', 'banget', 'jalan', 'jalur', 'yg', 'seberang', 'jalan', 'driver', 'belok', 'jemput', 'option', 'om', 'posisi', 'jalan', 'arah', 'dekat', 'baik', 'balikin', 'bintang']"
"Layanan food tidak memberi info map driver di awal seperti sebelumnya, update terbaru malah tidak membantu. Dengan menampilkan informasi map (before update) sangat membantu jika terjadi kendala/ keterlambatan. Sedangkan untuk mengidentifikasi tahap/ progress pesanan hanya notif dirasa cukup dari pada animasi. Contoh jika terjadi keterlambatan yang tltidak wajar, kita tidak bisa memantau dari mana kendalanya (resto/ driver) bisa saja order sudah jadi tetapi driver belum dilokasi, atau sebaliknya.","['layan', 'food', 'info', 'map', 'driver', 'update', 'baru', 'bantu', 'tampil', 'informasi', 'map', 'before', 'update', 'bantu', 'kendala', 'lambat', 'identifikasi', 'tahap', 'progress', 'pesan', 'notif', 'rasa', 'animasi', 'contoh', 'lambat', 'tltidak', 'wajar', 'pantau', 'kendala', 'resto', 'driver', 'order', 'driver', 'lokasi']"
"Fitur yang buruk. Salah 1 resto di gofood tiba2 menunya tidak ada, tapi sebelumnya saya sudah add 3 jenis makanan. App nya bilang katanya hapus dulu menu nya, tapi dipencet tanda minus gabisa meski waktu dipencet tombol lain bisa. Malah menyusahkan kalau mau order di resto lain.","['fitur', 'buruk', 'salah', 'resto', 'gofood', 'menu', 'add', 'jenis', 'makan', 'app', 'nya', 'bilang', 'hapus', 'menu', 'nya', 'pencet', 'tanda', 'minus', 'gabisa', 'pencet', 'tombol', 'susah', 'order', 'resto']"
"Saya belum pernah isi data, tahu2 ada data yg tidak sesuai dengan data saya... Tidak bisa dirubah, CS juga slow respon... Jadi mitra koq dipersulit, tolong kalau beri peluang pekerjaan yg mudah di akses dan pasti2 aja... Thanks","['isi', 'data', 'data', 'yg', 'sesuai', 'data', 'rubah', 'cs', 'slow', 'respon', 'mitra', 'koq', 'sulit', 'tolong', 'peluang', 'kerja', 'yg', 'mudah', 'akses', 'aja', 'thanks']"
Tolong dong bug nya di perbaiki terutama dalam fitur upgrade akun gopay.. Setiap saya buka aplikasi kamera hp pada saat mau mengupload KTP dan selfie hasil gambar nya selalu gelap.. Flash kamera hp tidak bekerja sehingga gelap walaupun sudah dibawah sinar matahari/lampu.. Ini membuat akun saya di tolak terus dengan alasan Photo tidak terlihat.. Mohon solusi agar lebih baik.. HP saya XPERIA AQUA M4 dual SIM,"['tolong', 'bug', 'nya', 'baik', 'fitur', 'upgrade', 'akun', 'gopay', 'buka', 'aplikasi', 'kamera', 'hp', 'mengupload', 'ktp', 'selfie', 'hasil', 'gambar', 'nya', 'gelap', 'flash', 'kamera', 'hp', 'gelap', 'bawah', 'sinar', 'mataharilampu', 'akun', 'tolak', 'alas', 'photo', 'mohon', 'solusi', 'hp', 'xperia', 'aqua', 'm', 'dual', 'sim']"
"Sangat membantu, bisa ditingkatkan lagi layanannya Untuk gofood itu kan biasanya ada beberapa makanan yang memiliki level rasa ya, mungkin bisa diberi pilihan levelnya biar dari restonya pun lebih mudah & yang nganter pun gak perlu menanyakan kembali,","['bantu', 'tingkat', 'layan', 'gofood', 'makan', 'milik', 'level', 'ya', 'pilih', 'level', 'biar', 'restonya', 'mudah', 'nganter', 'gak']"
mantap mie ayam ya. murah bukan berarti murahan soal rasa ya... pertahankan om.,"['mantap', 'mie', 'ayam', 'ya', 'murah', 'murah', 'ya', 'tahan', 'om']"
"Tolong, saya pesan go food knp tdk bisa di cancel? Aplikasi salah baca lokasi saya. Karena baca posisi saya sebelumnya. Padahal sudah aktifkan lokasi di hp. Saya coba telfon customer service nya katanya sibuk. Padahal makanan keburu disiapin penjual. Mohon ditanya dulu posisi sekarang, bukan hanya posisi tempat makan tujuan apabila aplikasi belum bisa baca lokasi pengguna. Atau kasih pop up untuk cek ulang alamat dan lainnya sebelum pesanan dikirim ke penjual.","['tolong', 'pesan', 'go', 'food', 'knp', 'tdk', 'cancel', 'aplikasi', 'salah', 'baca', 'lokasi', 'baca', 'posisi', 'aktif', 'lokasi', 'hp', 'coba', 'telfon', 'customer', 'service', 'nya', 'sibuk', 'makan', 'keburu', 'disiapin', 'jual', 'mohon', 'posisi', 'posisi', 'makan', 'tuju', 'aplikasi', 'baca', 'lokasi', 'guna', 'kasih', 'pop', 'up', 'cek', 'ulang', 'alamat', 'pesan', 'kirim', 'jual']"
Saya kasih 4 bintang di dulu kelihatanya amplikasi ini gak ribet ribet banget mau top up pun mudah dan banyak opsinya kalo bisa tingkatkan lagi opsi pilihan top up lewat mini market /super market agar lebih mudah lagi saat top up. Jaga kualitas dan jaga pelayanan pelanggan jangan seperti Apk OVO.,"['kasih', 'bintang', 'kelihatanya', 'amplikasi', 'gak', 'ribet', 'ribet', 'banget', 'top', 'up', 'mudah', 'opsi', 'kalo', 'tingkat', 'opsi', 'pilih', 'top', 'up', 'mini', 'market', 'super', 'market', 'mudah', 'top', 'up', 'jaga', 'kualitas', 'jaga', 'layan', 'langgan', 'apk', 'ovo']"
"Aplikasi ini jdi jelek, yng awal nya bagus bisa bersahabat dgn pengguna yng tdk bisa melihat, skrg malah kurang akses lg dgn pembaca layar, udh ukuran file nya terlalu besar, masuk ke aplikasi nya jg sangat lambat.","['aplikasi', 'jdi', 'jelek', 'yng', 'nya', 'bagus', 'sahabat', 'dgn', 'guna', 'yng', 'tdk', 'skrg', 'akses', 'lg', 'dgn', 'baca', 'layar', 'udh', 'ukur', 'file', 'nya', 'masuk', 'aplikasi', 'nya', 'jg', 'lambat']"
Titik alamat penjemputan dan pengantaran sering tidak akurat... saya sudah set destination sering melompat dari titik seharusnya... pengaturan mapnya lebih mudah dan sederhana aplikasi sebelumnya. Mohon perbaiki mapnya,"['titik', 'alamat', 'jemput', 'antar', 'akurat', 'set', 'destination', 'lompat', 'titik', 'atur', 'map', 'mudah', 'sederhana', 'aplikasi', 'mohon', 'baik', 'map']"
"Untuk masuk aplikasi terlalu ribet, katanya aplikasi anak bangsa, saya tidak bisa masuk akun saya padahal email sudah pernah daftar, kalau aplikasi sebelah meskipun email sudah pernah terdaftar masih bisa masuk padahal bukan punya anak bangsa... Saran: masuk akun di buat salah satu (email atau nomer HP) selanjutnya di perbaharui setelah masuk akun.","['masuk', 'aplikasi', 'ribet', 'aplikasi', 'anak', 'bangsa', 'masuk', 'akun', 'email', 'daftar', 'aplikasi', 'belah', 'email', 'daftar', 'masuk', 'anak', 'bangsa', 'saran', 'masuk', 'akun', 'salah', 'email', 'nomer', 'hp', 'baharu', 'masuk', 'akun']"
"fiturnya bagus... mungkin yg perlu disederhanakan lagi tentang cara upgrade dan juga proses upgradenya dipercepat apakah gagal atau ada kesalahan data ataupun berhasil, sebab banyak org yg butuh upgrde tp mereka masih berada di daerah yg signal internetnya masih belum bagus, jadi mereka gk perlu mondar mandir.","['fiturnya', 'bagus', 'yg', 'sederhana', 'upgrade', 'proses', 'upgradenya', 'cepat', 'gagal', 'salah', 'data', 'hasil', 'org', 'yg', 'butuh', 'upgrde', 'tp', 'daerah', 'yg', 'signal', 'internetnya', 'bagus', 'gk', 'mondar', 'mandir']"
"Sangat berguna, sangat membantu banyak kebutuhan di 1 aplikasi. Tapi masih perlu perbaruan & perbaikan di bagian Maps, rute perjalanannya kyk sengaja dijauhin biar ongkos makin nambah. TOLONG UPDATE fokus ke bagian pencarian rute maps yaa. thx","['guna', 'bantu', 'butuh', 'aplikasi', 'baru', 'baik', 'maps', 'rute', 'jalan', 'kyk', 'sengaja', 'dijauhin', 'biar', 'ongkos', 'nambah', 'tolong', 'update', 'fokus', 'cari', 'rute', 'maps', 'yaa', 'thx']"
"Aplikasinya akhir-akhir ini bermasalah. (1) memuat lambat. (2) gopay paylater tidak bisa digunakan walaupun saldonya masih penuh. Padahal sebelumnya sangat bisa diandalkan. Sekarang susah, masuk kehalaman Paylater saja tidak bisa.bagian bantuan tidak memberikan solusi. Padahal kalau telat bayar sehari saja kena denda 50k. Kembalikanlah kemudahan gopay yang dulu....beri 1 untuk tingkat kepuasan nanti kalau udah fix saya akan ubah jadi 5.","['aplikasi', 'akhirakhir', 'masalah', 'muat', 'lambat', 'gopay', 'paylater', 'saldo', 'penuh', 'andal', 'susah', 'masuk', 'halaman', 'paylater', 'bisabagian', 'bantu', 'solusi', 'telat', 'bayar', 'hari', 'kena', 'denda', 'k', 'kembali', 'mudah', 'gopay', 'duluberi', 'tingkat', 'puas', 'udah', 'fix', 'ubah']"
"Aplikasi Gojek LUAR BIASA BURUK SEKALI.. Saya SANGAT kecewa, sdh ke 2 kalinya KECEWA. 1. Masalah pembayaran Playlatter kendala Maintanace sedangkan Denda berjalan setiap hari 2. Sudah sering saya pesan goride, di map goride sudah jalan setelah mendekati titik tiba-tiba cancel, sering sekali seperti itu. 3. Sering pembaruan dan setiap buka Aplikasi Loadingnya luar biasa lamanya, kadang ngeclosed sendiri.. SUMPAH KECEWA BANGET.. Hapus Saja Aplikasinya.. PARAH","['aplikasi', 'gojek', 'buruk', 'kecewa', 'sdh', 'kali', 'kecewa', 'bayar', 'playlatter', 'kendala', 'maintanace', 'denda', 'jalan', 'pesan', 'goride', 'map', 'goride', 'jalan', 'dekat', 'titik', 'tibatiba', 'cancel', 'baru', 'buka', 'aplikasi', 'loadingnya', 'kadang', 'ngeclosed', 'sumpah', 'kecewa', 'banget', 'hapus', 'aplikasi', 'parah']"
"Saya pengguna go-jek sudah lama, tapi kalau boleh saya nyaranin petanya yang lebih lengkap dong, seperti peta satelit pada Google Map yg lebih lengkap. Jadi nyari tujuannya lebih gampang, dan drivernya pun gak pusing-pusing nyariin yg pesan GO-JEK. Kalau petanya sudah lengkap, saya penuhin bintangnya jadi 5. Sukses buat GO-JEK!","['guna', 'gojek', 'nyaranin', 'peta', 'lengkap', 'peta', 'satelit', 'google', 'map', 'yg', 'lengkap', 'nyari', 'tuju', 'gampang', 'drivernya', 'gak', 'pusingpusing', 'nyariin', 'yg', 'pesan', 'gojek', 'peta', 'lengkap', 'penuhin', 'bintang', 'sukses', 'gojek']"
"Terkadang mudah digunakan,sangat membantu,tapi terkadang susah saat sudah dapat orderan,drivernya nya tak mau antar go send,mgkin alasan harga saat itu sedikit murah,jadi alasan mereka banyak,bukan hanya ,2 org sj bahkan lebih,lalu tidak ada lagi yang jual untuk deposit/go pay","['terkadang', 'mudah', 'digunakansangat', 'membantutapi', 'terkadang', 'susah', 'orderandrivernya', 'nya', 'go', 'sendmgkin', 'alas', 'harga', 'murahjadi', 'alas', 'banyakbukan', 'org', 'sj', 'lebihlalu', 'jual', 'depositgo', 'pay']"
